commune;communeLabel;latitude;longitude;superficie
http://www.wikidata.org/entity/Q543257;Neuville;45.744444444;3.435833333;11.55
http://www.wikidata.org/entity/Q666963;Neuville;45.111388888;1.830277777;14.29
http://www.wikidata.org/entity/Q16666369;Neuville;49.4961;4.6892;
http://www.wikidata.org/entity/Q56479464;Neuville;46.41857;2.8261;
http://www.wikidata.org/entity/Q109572686;Neuville;49.29137;1.53922;
http://www.wikidata.org/entity/Q60845740;Neuville;48.85;-0.88333;
http://www.wikidata.org/entity/Q109574539;Neuville;50.13987;1.97547;
http://www.wikidata.org/entity/Q109580239;Neuville;50.13987;1.97547;
http://www.wikidata.org/entity/Q109579440;Neuville;49.29137;1.53922;
http://www.wikidata.org/entity/Q109579441;Neuville;49.29137;1.53922;
http://www.wikidata.org/entity/Q1336669;Neuville-Bosc;49.199444444;2.011666666;8.89
http://www.wikidata.org/entity/Q997061;Neuville-Bourjonval;50.068333333;3.021388888;3.15
http://www.wikidata.org/entity/Q490013;Neuville-Coppegueule;49.848611111;1.755277777;8.66
http://www.wikidata.org/entity/Q1086568;Neuville-Day;49.495555555;4.688333333;7.68
http://www.wikidata.org/entity/Q1166672;Neuville-Ferrières;49.711388888;1.457777777;13.02
http://www.wikidata.org/entity/Q762683;Neuville-Saint-Amand;49.825833333;3.333888888;8.26
http://www.wikidata.org/entity/Q1063646;Neuville-Saint-Rémy;50.187777777;3.222222222;2.37
http://www.wikidata.org/entity/Q1000009;Neuville-Saint-Vaast;50.355555555;2.758055555;12.59
http://www.wikidata.org/entity/Q470197;Neuville-Vitasse;50.247222222;2.820277777;6.98
http://www.wikidata.org/entity/Q472446;Neuville-au-Bois;49.972777777;1.789166666;2.93
http://www.wikidata.org/entity/Q996767;Neuville-au-Cornet;50.335833333;2.368055555;2.28
http://www.wikidata.org/entity/Q630167;Neuville-au-Plain;49.4275;-1.33;4.7
http://www.wikidata.org/entity/Q1982147;Neuville-aux-Bois;48.07;2.053888888;31.74
http://www.wikidata.org/entity/Q733770;Neuville-de-Poitou;46.685;0.245;17.06
http://www.wikidata.org/entity/Q762978;Neuville-en-Avesnois;50.196666666;3.580277777;3.17
http://www.wikidata.org/entity/Q1062751;Neuville-en-Beaumont;49.347777777;-1.599444444;1.69
http://www.wikidata.org/entity/Q1099422;Neuville-en-Ferrain;50.746666666;3.158055555;6.18
http://www.wikidata.org/entity/Q192908;Neuville-en-Verdunois;48.943888888;5.298888888;13.44
http://www.wikidata.org/entity/Q540001;Neuville-les-Dames;46.162222222;5.003611111;26.59
http://www.wikidata.org/entity/Q1146753;Neuville-lez-Beaulieu;49.866388888;4.325833333;35.92
http://www.wikidata.org/entity/Q41820;Neuville-lès-Decize;46.770277777;3.315277777;26.74
http://www.wikidata.org/entity/Q83276384;Neuville-lès-Dieppe;49.926666666;1.101388888;
http://www.wikidata.org/entity/Q489925;Neuville-lès-Lœuilly;49.791111111;2.183333333;3.17
http://www.wikidata.org/entity/Q1146914;Neuville-lès-This;49.7425;4.599166666;7.74
http://www.wikidata.org/entity/Q1159626;Neuville-lès-Vaucouleurs;48.5775;5.673055555;8.35
http://www.wikidata.org/entity/Q937036;Neuville-près-Sées;48.6475;0.224444444;14.74
http://www.wikidata.org/entity/Q109410135;Neuville-sous-Arzillières;48.65254;4.61812;
http://www.wikidata.org/entity/Q1000011;Neuville-sous-Montreuil;50.475;1.775555555;8.82
http://www.wikidata.org/entity/Q871564;Neuville-sur-Ailette;49.4675;3.699722222;4.45
http://www.wikidata.org/entity/Q842776;Neuville-sur-Ain;46.0825;5.372222222;19.79
http://www.wikidata.org/entity/Q386722;Neuville-sur-Authou;49.211388888;0.637222222;5.54
http://www.wikidata.org/entity/Q737250;Neuville-sur-Brenne;47.619166666;0.908333333;6.89
http://www.wikidata.org/entity/Q1162627;Neuville-sur-Escaut;50.3;3.35;4.74
http://www.wikidata.org/entity/Q1162627;Neuville-sur-Escaut;50.299722222;3.353888888;4.74
http://www.wikidata.org/entity/Q846152;Neuville-sur-Margival;49.452777777;3.400555555;3.65
http://www.wikidata.org/entity/Q1457971;Neuville-sur-Oise;49.015;2.059166666;4.25
http://www.wikidata.org/entity/Q981626;Neuville-sur-Ornain;48.8225;5.046388888;11.66
http://www.wikidata.org/entity/Q919734;Neuville-sur-Sarthe;48.075833333;0.190833333;22.94
http://www.wikidata.org/entity/Q522234;Neuville-sur-Saône;45.876111111;4.841111111;5.47
http://www.wikidata.org/entity/Q1363812;Neuville-sur-Seine;48.041944444;4.411388888;14.42
http://www.wikidata.org/entity/Q248846;Neuville-sur-Touques;48.857777777;0.283611111;15.35
http://www.wikidata.org/entity/Q1376139;Neuville-sur-Vanne;48.255555555;3.780555555;17.25
http://www.wikidata.org/entity/Q21355;Neuviller-la-Roche;48.439166666;7.238888888;9.19
http://www.wikidata.org/entity/Q227202;Neuviller-lès-Badonviller;48.5175;6.873888888;5.75
http://www.wikidata.org/entity/Q221213;Neuviller-sur-Moselle;48.4925;6.287222222;6.71
http://www.wikidata.org/entity/Q195340;Neuvillers-sur-Fave;48.278333333;7.0375;5.12
http://www.wikidata.org/entity/Q489639;Neuvillette;50.208055555;2.319166666;3.13
http://www.wikidata.org/entity/Q591003;Neuvillette;49.853888888;3.482222222;6.44
http://www.wikidata.org/entity/Q1225597;Neuvillette-en-Charnie;48.093055555;-0.212222222;14.54
http://www.wikidata.org/entity/Q405142;Neuvilley;46.897777777;5.594166666;4.07
http://www.wikidata.org/entity/Q534487;Neuvilly;50.141944444;3.51;12.57
http://www.wikidata.org/entity/Q961030;Neuvilly-en-Argonne;49.161388888;5.058888888;18.32
http://www.wikidata.org/entity/Q1000008;Neuvireuil;50.351666666;2.910555555;4.34
http://www.wikidata.org/entity/Q527502;Neuvizy;49.628055555;4.532777777;8.62
http://www.wikidata.org/entity/Q378917;Neuvy;46.561944444;3.290277777;19.03
http://www.wikidata.org/entity/Q771358;Neuvy;48.745833333;3.519166666;17.11
http://www.wikidata.org/entity/Q1377268;Neuvy;47.563055555;1.602777777;31.28
http://www.wikidata.org/entity/Q1467596;Neuvy-Bouin;46.676388888;-0.460277777;25.3
http://www.wikidata.org/entity/Q954630;Neuvy-Deux-Clochers;47.278333333;2.699166666;16.5
http://www.wikidata.org/entity/Q1424808;Neuvy-Grandchamp;46.589444444;3.932777777;49.64
http://www.wikidata.org/entity/Q662596;Neuvy-Pailloux;46.886111111;1.860277777;41.81
http://www.wikidata.org/entity/Q472855;Neuvy-Saint-Sépulchre;46.596111111;1.808611111;35.11
http://www.wikidata.org/entity/Q1173440;Neuvy-Sautour;48.041944444;3.793888888;19.06
http://www.wikidata.org/entity/Q248815;Neuvy-au-Houlme;48.817222222;-0.199444444;15.62
http://www.wikidata.org/entity/Q582568;Neuvy-en-Beauce;48.268055555;1.8775;15.68
http://www.wikidata.org/entity/Q1233860;Neuvy-en-Champagne;48.080555555;-0.038888888;14.79
http://www.wikidata.org/entity/Q1139298;Neuvy-en-Dunois;48.207222222;1.538888888;25.87
http://www.wikidata.org/entity/Q1384778;Neuvy-en-Mauges;47.266944444;-0.825833333;18.13
http://www.wikidata.org/entity/Q829813;Neuvy-en-Sullias;47.794444444;2.245277777;25.28
http://www.wikidata.org/entity/Q1172534;Neuvy-le-Barrois;46.864722222;3.037222222;41.98
http://www.wikidata.org/entity/Q737336;Neuvy-le-Roi;47.603611111;0.594722222;47.5
http://www.wikidata.org/entity/Q1172328;Neuvy-sur-Barangeon;47.315555555;2.253888888;67.34
http://www.wikidata.org/entity/Q41813;Neuvy-sur-Loire;47.5225;2.881944444;21.31
http://www.wikidata.org/entity/Q270160;Neuvéglise;44.928055555;2.983333333;54.7
http://www.wikidata.org/entity/Q27185473;Neuvéglise-sur-Truyère;44.928888888;2.983888888;125.23
http://www.wikidata.org/entity/Q3338793;Neuweg;47.6128;7.537;
http://www.wikidata.org/entity/Q149827;Neuwiller;47.524444444;7.516111111;3.72
http://www.wikidata.org/entity/Q21417;Neuwiller-lès-Saverne;48.823055555;7.401111111;31.89
http://www.wikidata.org/entity/Q166997;Nevers;46.9925;3.156666666;17.33
http://www.wikidata.org/entity/Q1391584;Nevoy;47.713333333;2.579444444;30.75
http://www.wikidata.org/entity/Q1227072;Nevy-lès-Dole;47.002222222;5.52;7.01
http://www.wikidata.org/entity/Q1168340;Nevy-sur-Seille;46.741666666;5.630277777;6.56
http://www.wikidata.org/entity/Q175770;Nexon;45.678333333;1.187222222;40.79
http://www.wikidata.org/entity/Q671200;Ney;46.735833333;5.886666666;7.26
http://www.wikidata.org/entity/Q770061;Neydens;46.121388888;6.104444444;6.96
http://www.wikidata.org/entity/Q363159;Neyron;45.814722222;4.932222222;5.36
http://www.wikidata.org/entity/Q109573491;Nezen;46.3636;5.6528;
http://www.wikidata.org/entity/Q635275;Niafles;47.846388888;-1.001944444;8
http://www.wikidata.org/entity/Q109575455;Niaudon;44.52526;1.20389;
http://www.wikidata.org/entity/Q611207;Niaux;42.813333333;1.591111111;3.99
http://www.wikidata.org/entity/Q489788;Nibas;50.100833333;1.588333333;12.65
http://www.wikidata.org/entity/Q922539;Nibelle;48.022777777;2.327222222;27.18
http://www.wikidata.org/entity/Q1017944;Nibles;44.281388888;6.019166666;12.31
http://www.wikidata.org/entity/Q33959;Nice;43.701944444;7.268333333;71.92
http://www.wikidata.org/entity/Q566843;Nicey;47.861944444;4.315277777;23.86
http://www.wikidata.org/entity/Q981640;Nicey-sur-Aire;48.885;5.336111111;11.01
http://www.wikidata.org/entity/Q220727;Nicole;44.324722222;0.336111111;4.78
http://www.wikidata.org/entity/Q662598;Nicorps;49.026944444;-1.420833333;5.63
http://www.wikidata.org/entity/Q16509792;Nidange;49.2106;6.38917;
http://www.wikidata.org/entity/Q22141;Niderhoff;48.6375;7.006944444;5.3
http://www.wikidata.org/entity/Q22205;Niderviller;48.712777777;7.108055555;10.78
http://www.wikidata.org/entity/Q109576421;Nids;47.98931;1.62713;
http://www.wikidata.org/entity/Q109575457;Niederaltdorf;48.81096;7.66103;
http://www.wikidata.org/entity/Q18296342;Niederbetschdorf;48.8980297;7.91497822;
http://www.wikidata.org/entity/Q21387;Niederbronn-les-Bains;48.95;7.643888888;31.4
http://www.wikidata.org/entity/Q148598;Niederbruck;47.784722222;6.9675;3.78
http://www.wikidata.org/entity/Q148517;Niederentzen;47.947777777;7.381111111;8.81
http://www.wikidata.org/entity/Q22520;Niederhaslach;48.542777777;7.341944444;6.63
http://www.wikidata.org/entity/Q21303;Niederhausbergen;48.624166666;7.703888888;3.06
http://www.wikidata.org/entity/Q148133;Niederhergheim;47.984722222;7.399166666;12.51
http://www.wikidata.org/entity/Q109410170;Niederlarg;47.51779;7.21035;
http://www.wikidata.org/entity/Q21330;Niederlauterbach;48.9725;8.102777777;11.22
http://www.wikidata.org/entity/Q21422;Niedermodern;48.845277777;7.626111111;4.39
http://www.wikidata.org/entity/Q149283;Niedermorschwihr;48.099444444;7.274166666;3.35
http://www.wikidata.org/entity/Q21369;Niedernai;48.4475;7.516111111;11.33
http://www.wikidata.org/entity/Q21590;Niederrœdern;48.906111111;8.047777777;6.88
http://www.wikidata.org/entity/Q21361;Niederschaeffolsheim;48.772222222;7.738333333;6.24
http://www.wikidata.org/entity/Q60882113;Niederseebach;48.9490899;7.9996981;
http://www.wikidata.org/entity/Q21334;Niedersoultzbach;48.849444444;7.466111111;4.19
http://www.wikidata.org/entity/Q21325;Niedersteinbach;49.03;7.711944444;8.3
http://www.wikidata.org/entity/Q22060;Niederstinzel;48.8625;7.031388888;12.96
http://www.wikidata.org/entity/Q22428;Niedervisse;49.167222222;6.568611111;5.77
http://www.wikidata.org/entity/Q244292;Nielles-lès-Ardres;50.841944444;2.016111111;4.48
http://www.wikidata.org/entity/Q1000003;Nielles-lès-Bléquin;50.674166666;2.031944444;12.72
http://www.wikidata.org/entity/Q943423;Nielles-lès-Calais;50.907777777;1.837777777;2.49
http://www.wikidata.org/entity/Q109574265;Niembourg;50.6;1.67868;
http://www.wikidata.org/entity/Q681803;Nieppe;50.703055555;2.838888888;17.24
http://www.wikidata.org/entity/Q648407;Niergnies;50.148055555;3.255555555;4.35
http://www.wikidata.org/entity/Q281302;Nieudan;44.983611111;2.243055555;12.4
http://www.wikidata.org/entity/Q948655;Nieuil;45.878611111;0.501388888;23.9
http://www.wikidata.org/entity/Q1437557;Nieuil-l'Espoir;46.482222222;0.454166666;20.64
http://www.wikidata.org/entity/Q1076330;Nieul;45.924444444;1.171388888;16.97
http://www.wikidata.org/entity/Q1468502;Nieul-le-Dolent;46.575;-1.508888888;27.5
http://www.wikidata.org/entity/Q1145462;Nieul-le-Virouil;45.408333333;-0.530555555;22.64
http://www.wikidata.org/entity/Q660252;Nieul-lès-Saintes;45.759722222;-0.732222222;20.41
http://www.wikidata.org/entity/Q989360;Nieul-sur-Mer;46.206666666;-1.163611111;10.96
http://www.wikidata.org/entity/Q1171751;Nieul-sur-l'Autise;46.423888888;-0.679166666;22.63
http://www.wikidata.org/entity/Q744266;Nieulle-sur-Seudre;45.753055555;-1.0025;20.75
http://www.wikidata.org/entity/Q774457;Nieurlet;50.789444444;2.282222222;10.25
http://www.wikidata.org/entity/Q148863;Niffer;47.713888888;7.509444444;8.72
http://www.wikidata.org/entity/Q3341437;Nigresserre;44.87848;2.70049;
http://www.wikidata.org/entity/Q1137259;Niherne;46.828333333;1.564444444;42.87
http://www.wikidata.org/entity/Q669933;Nijon;48.192777777;5.640833333;7.71
http://www.wikidata.org/entity/Q109575460;Nilieu;47.28496;5.50086;
http://www.wikidata.org/entity/Q109573492;Nilly;46.6585;5.4508;
http://www.wikidata.org/entity/Q22148;Nilvange;49.342222222;6.05;2.81
http://www.wikidata.org/entity/Q1329581;Ninville;48.074444444;5.436944444;9.03
http://www.wikidata.org/entity/Q184159;Niort;46.325;-0.462222222;68.2
http://www.wikidata.org/entity/Q624816;Niort-de-Sault;42.8025;2.003333333;22.11
http://www.wikidata.org/entity/Q90346828;Niort-la-Fontaine;48.43625;-0.5402;
http://www.wikidata.org/entity/Q548398;Niozelles;43.936111111;5.8375;10.47
http://www.wikidata.org/entity/Q270195;Nissan-lez-Enserune;43.288333333;3.128611111;29.74
http://www.wikidata.org/entity/Q1406568;Nistos;43.017222222;0.479166666;32.59
http://www.wikidata.org/entity/Q128948;Nitry;47.672222222;3.878611111;34.7
http://www.wikidata.org/entity/Q22178;Nitting;48.670833333;7.029722222;8.86
http://www.wikidata.org/entity/Q1165059;Nivelle;50.4725;3.467222222;5.92
http://www.wikidata.org/entity/Q24938088;Nivigne et Suran;46.2641;5.4275;30.98
http://www.wikidata.org/entity/Q71343;Nivillac;47.533888888;-2.2825;55.48
http://www.wikidata.org/entity/Q1336702;Nivillers;49.456666666;2.165833333;7.65
http://www.wikidata.org/entity/Q1068866;Nivolas-Vermelle;45.556666666;5.306388888;6.09
http://www.wikidata.org/entity/Q649588;Nivollet-Montgriffon;45.993055555;5.446388888;8.24
http://www.wikidata.org/entity/Q97009777;Nixéville;49.11;5.274722222;
http://www.wikidata.org/entity/Q215529;Nixéville-Blercourt;49.11;5.274722222;19.54
http://www.wikidata.org/entity/Q1428332;Nizan-Gesse;43.233333333;0.5975;8.64
http://www.wikidata.org/entity/Q1083484;Nizas;43.498055555;0.999166666;4.16
http://www.wikidata.org/entity/Q1108043;Nizas;43.513055555;3.407777777;8.53
http://www.wikidata.org/entity/Q379198;Nizerolles;46.098055555;3.638055555;17.57
http://www.wikidata.org/entity/Q2788095;Nizon;47.86389;-3.76778;
http://www.wikidata.org/entity/Q379101;Nizy-le-Comte;49.568611111;4.054722222;31.53
http://www.wikidata.org/entity/Q3342317;Niègles;44.667177;4.294019;
http://www.wikidata.org/entity/Q328367;Niévroz;45.826388888;5.063888888;10.46
http://www.wikidata.org/entity/Q199047;Noailhac;45.073055555;1.618055555;13.51
http://www.wikidata.org/entity/Q816287;Noailhac;44.565833333;2.375277777;15.96
http://www.wikidata.org/entity/Q1390241;Noailhac;43.573888888;2.352222222;20.77
http://www.wikidata.org/entity/Q187546;Noaillac;44.516111111;-0.011111111;7.94
http://www.wikidata.org/entity/Q1007331;Noaillan;44.479444444;-0.366388888;31.8
http://www.wikidata.org/entity/Q1007331;Noaillan;44.48057;-0.3664;31.8
http://www.wikidata.org/entity/Q834102;Noailles;49.327777777;2.2;10.04
http://www.wikidata.org/entity/Q1139101;Noailles;45.102777777;1.522777777;12.57
http://www.wikidata.org/entity/Q1466159;Noailles;44.010277777;1.984722222;11.59
http://www.wikidata.org/entity/Q1092070;Noailly;46.135277777;4.0125;31.45
http://www.wikidata.org/entity/Q720594;Noalhac;44.811388888;3.106666666;13.51
http://www.wikidata.org/entity/Q645827;Noalhat;45.915277777;3.456111111;5.13
http://www.wikidata.org/entity/Q1072811;Noards;49.213888888;0.507777777;4.21
http://www.wikidata.org/entity/Q1108442;Nocario;42.393611111;9.360555555;3.08
http://www.wikidata.org/entity/Q647297;Noceta;42.1975;9.209166666;18.66
http://www.wikidata.org/entity/Q1465513;Nochize;46.395277777;4.173333333;11.07
http://www.wikidata.org/entity/Q1389349;Nocé;48.379444444;0.681388888;21.05
http://www.wikidata.org/entity/Q298090;Nod-sur-Seine;47.766944444;4.5725;24.86
http://www.wikidata.org/entity/Q906914;Nods;47.096666666;6.337777777;11.78
http://www.wikidata.org/entity/Q643943;Nogaret;43.493055555;1.929444444;4
http://www.wikidata.org/entity/Q324167;Nogaro;43.758333333;-0.033888888;11.06
http://www.wikidata.org/entity/Q1325342;Nogent;48.029444444;5.345277777;54.63
http://www.wikidata.org/entity/Q123186727;Nogent-en-Bassigny;48.029444444;5.345277777;
http://www.wikidata.org/entity/Q1376311;Nogent-en-Othe;48.145;3.806111111;9.06
http://www.wikidata.org/entity/Q1220028;Nogent-l'Abbesse;49.253333333;4.156944444;10.16
http://www.wikidata.org/entity/Q872235;Nogent-l'Artaud;48.965;3.323611111;23.99
http://www.wikidata.org/entity/Q1227606;Nogent-le-Bernard;48.236111111;0.489166666;30.26
http://www.wikidata.org/entity/Q1139307;Nogent-le-Phaye;48.446944444;1.576388888;15.01
http://www.wikidata.org/entity/Q501821;Nogent-le-Roi;48.648611111;1.528611111;13.01
http://www.wikidata.org/entity/Q123240555;Nogent-le-Roi;48.648611111;1.528611111;
http://www.wikidata.org/entity/Q214432;Nogent-le-Rotrou;48.321666666;0.821666666;23.49
http://www.wikidata.org/entity/Q1073422;Nogent-le-Sec;48.921666666;1.002777777;10.11
http://www.wikidata.org/entity/Q543678;Nogent-lès-Montbard;47.608333333;4.381388888;6.45
http://www.wikidata.org/entity/Q1104512;Nogent-sur-Aube;48.494166666;4.308611111;16.03
http://www.wikidata.org/entity/Q569088;Nogent-sur-Eure;48.389444444;1.3625;9.22
http://www.wikidata.org/entity/Q1226793;Nogent-sur-Loir;47.668888888;0.396666666;10.81
http://www.wikidata.org/entity/Q212274;Nogent-sur-Marne;48.836666666;2.4825;2.8
http://www.wikidata.org/entity/Q693488;Nogent-sur-Oise;49.274722222;2.4675;7.46
http://www.wikidata.org/entity/Q476895;Nogent-sur-Seine;48.493611111;3.5025;20.08
http://www.wikidata.org/entity/Q1391514;Nogent-sur-Vernisson;47.846388888;2.742222222;33.27
http://www.wikidata.org/entity/Q869341;Nogentel;49.016388888;3.4025;6.93
http://www.wikidata.org/entity/Q540331;Nogna;46.599166666;5.642777777;6.11
http://www.wikidata.org/entity/Q190061;Noguères;43.371388888;-0.595555555;1.95
http://www.wikidata.org/entity/Q3342697;Nohan;49.885431;4.821097;
http://www.wikidata.org/entity/Q1098346;Nohanent;45.808055555;3.055;4.2
http://www.wikidata.org/entity/Q656447;Nohant-Vic;46.638611111;1.96;21.25
http://www.wikidata.org/entity/Q635031;Nohant-en-Goût;47.099166666;2.570277777;24.79
http://www.wikidata.org/entity/Q1172382;Nohant-en-Graçay;47.136666666;1.893888888;23.78
http://www.wikidata.org/entity/Q1471832;Nohic;43.890277777;1.438055555;12.61
http://www.wikidata.org/entity/Q1369671;Nohèdes;42.623055555;2.288888888;30.91
http://www.wikidata.org/entity/Q735677;Noidan;47.345;4.408888888;7.87
http://www.wikidata.org/entity/Q902537;Noidans-le-Ferroux;47.57;5.954722222;13.99
http://www.wikidata.org/entity/Q600920;Noidans-lès-Vesoul;47.614444444;6.125555555;8.64
http://www.wikidata.org/entity/Q1385495;Noidant-Chatenoy;47.794722222;5.376666666;5.21
http://www.wikidata.org/entity/Q1325392;Noidant-le-Rocheux;47.829444444;5.254444444;16.49
http://www.wikidata.org/entity/Q1005814;Noilhan;43.535277777;0.9325;18.03
http://www.wikidata.org/entity/Q900943;Nointel;49.127777777;2.290833333;3.2
http://www.wikidata.org/entity/Q1602890;Nointel;49.374722222;2.481944444;9.35
http://www.wikidata.org/entity/Q786504;Nointot;49.598055555;0.477222222;6
http://www.wikidata.org/entity/Q872102;Noircourt;49.668055555;4.092222222;5.45
http://www.wikidata.org/entity/Q280003;Noirefontaine;47.348888888;6.761944444;3.35
http://www.wikidata.org/entity/Q946738;Noirlieu;48.945833333;4.810555555;13.73
http://www.wikidata.org/entity/Q59881397;Noirlieu;46.92087;-0.43019;
http://www.wikidata.org/entity/Q656458;Noirmoutier-en-l'Île;47.001388888;-2.243333333;19.59
http://www.wikidata.org/entity/Q781315;Noiron;47.383888888;5.628888888;5.58
http://www.wikidata.org/entity/Q52874;Noiron-sous-Gevrey;47.193611111;5.08;6.56
http://www.wikidata.org/entity/Q55661;Noiron-sur-Bèze;47.438055555;5.300277777;11.8
http://www.wikidata.org/entity/Q298167;Noiron-sur-Seine;47.947222222;4.485833333;11.38
http://www.wikidata.org/entity/Q958644;Noironte;47.271944444;5.874444444;6.73
http://www.wikidata.org/entity/Q16509790;Noirpalu;48.7922;-1.33076;
http://www.wikidata.org/entity/Q3342756;Noirterre;46.868889;-0.390556;
http://www.wikidata.org/entity/Q1084876;Noirval;49.459444444;4.796388888;5
http://www.wikidata.org/entity/Q1336612;Noirémont;49.550277777;2.211388888;6.37
http://www.wikidata.org/entity/Q661710;Noirétable;45.817222222;3.765;40.34
http://www.wikidata.org/entity/Q1163653;Noiseau;48.776944444;2.547222222;4.49
http://www.wikidata.org/entity/Q900479;Noisiel;48.854722222;2.628888888;4.35
http://www.wikidata.org/entity/Q22914;Noisseville;49.134444444;6.273611111;2.6
http://www.wikidata.org/entity/Q266992;Noisy-Rudignon;48.335833333;2.93;4.16
http://www.wikidata.org/entity/Q207605;Noisy-le-Grand;48.843888888;2.558055555;12.95
http://www.wikidata.org/entity/Q952988;Noisy-le-Roi;48.846388888;2.06;5.43
http://www.wikidata.org/entity/Q370224;Noisy-le-Sec;48.890833333;2.453611111;5.04
http://www.wikidata.org/entity/Q1459266;Noisy-sur-Oise;49.138055555;2.329722222;3.79
http://www.wikidata.org/entity/Q1453489;Noisy-sur-École;48.373333333;2.496111111;29.91
http://www.wikidata.org/entity/Q737400;Noizay;47.421388888;0.891666666;17.47
http://www.wikidata.org/entity/Q106916986;Noizé;46.902778;-0.090278;
http://www.wikidata.org/entity/Q1076613;Nojals-et-Clotte;44.725;0.758611111;13.8
http://www.wikidata.org/entity/Q1073315;Nojeon-en-Vexin;49.329444444;1.564444444;13.02
http://www.wikidata.org/entity/Q16308;Nolay;46.951666666;4.633888888;14.3
http://www.wikidata.org/entity/Q46553;Nolay;47.120833333;3.323055555;43.04
http://www.wikidata.org/entity/Q109574656;Nolette;50.1909;1.7186;
http://www.wikidata.org/entity/Q109573082;Nolhac;45.10725;3.81968;
http://www.wikidata.org/entity/Q1116434;Nollieux;45.816388888;3.996944444;6.95
http://www.wikidata.org/entity/Q1169019;Nolléval;49.493888888;1.481388888;9.93
http://www.wikidata.org/entity/Q752405;Nomain;50.498888888;3.250277777;19.11
http://www.wikidata.org/entity/Q1105103;Nomdieu;44.094722222;0.475;12.59
http://www.wikidata.org/entity/Q688130;Nomeny;48.889722222;6.225;17.79
http://www.wikidata.org/entity/Q753258;Nomexy;48.306388888;6.385;7.95
http://www.wikidata.org/entity/Q683871;Nommay;47.538055555;6.847222222;3.19
http://www.wikidata.org/entity/Q219673;Nompatelize;48.325555555;6.852777777;6.91
http://www.wikidata.org/entity/Q527313;Nomécourt;48.438055555;5.073611111;10.77
http://www.wikidata.org/entity/Q1436939;Nonac;45.420555555;0.056388888;20.84
http://www.wikidata.org/entity/Q324105;Nonancourt;48.776388888;1.193055555;7.21
http://www.wikidata.org/entity/Q380034;Nonant;49.242222222;-0.638888888;6.82
http://www.wikidata.org/entity/Q305400;Nonant-le-Pin;48.706666666;0.220833333;18.44
http://www.wikidata.org/entity/Q181245;Nonards;45.021388888;1.8075;11.1
http://www.wikidata.org/entity/Q1624255;Nonaville;45.526388888;-0.093055555;6.9
http://www.wikidata.org/entity/Q71808683;Noncourt;48.346944444;5.685;8.84
http://www.wikidata.org/entity/Q1325614;Noncourt-sur-le-Rongeant;48.419444444;5.243333333;9.31
http://www.wikidata.org/entity/Q14776339;Nondkeil;49.426019;6.013614;
http://www.wikidata.org/entity/Q264360;Nonette;45.477222222;3.278888888;7.6
http://www.wikidata.org/entity/Q21427695;Nonette-Orsonnette;45.4761;3.3;10.65
http://www.wikidata.org/entity/Q501825;Nonglard;45.918055555;6.019444444;4.12
http://www.wikidata.org/entity/Q1049428;Nonhigny;48.550555555;6.880555555;5.75
http://www.wikidata.org/entity/Q849405;Nonières;44.933333333;4.486944444;9.34
http://www.wikidata.org/entity/Q123186790;Nonsard;48.931111111;5.7625;
http://www.wikidata.org/entity/Q981545;Nonsard-Lamarche;48.931111111;5.7625;18.18
http://www.wikidata.org/entity/Q467342;Nontron;45.529444444;0.661666666;24.67
http://www.wikidata.org/entity/Q126549;Nonville;48.080555555;5.99;8.91
http://www.wikidata.org/entity/Q1459743;Nonville;48.286388888;2.788055555;11.43
http://www.wikidata.org/entity/Q1139829;Nonvilliers-Grandhoux;48.3425;1.172222222;21.61
http://www.wikidata.org/entity/Q741214;Nonza;42.784722222;9.344444444;8.04
http://www.wikidata.org/entity/Q1166659;Nonzeville;48.265;6.633888888;1.62
http://www.wikidata.org/entity/Q1060664;Noordpeene;50.806111111;2.398055555;17.12
http://www.wikidata.org/entity/Q109575703;Norante;43.97908;6.31232;
http://www.wikidata.org/entity/Q1026273;Nordausques;50.817777777;2.081666666;5.94
http://www.wikidata.org/entity/Q21602;Nordheim;48.635555555;7.509444444;6.32
http://www.wikidata.org/entity/Q21373;Nordhouse;48.448333333;7.672777777;11
http://www.wikidata.org/entity/Q1027270;Noreuil;50.170555555;2.934444444;4.79
http://www.wikidata.org/entity/Q46708;Norges-la-Ville;47.407777777;5.076944444;11
http://www.wikidata.org/entity/Q1347520;Normandel;48.646388888;0.713611111;7.43
http://www.wikidata.org/entity/Q632134;Normanville;49.079722222;1.159722222;9.14
http://www.wikidata.org/entity/Q1166675;Normanville;49.694722222;0.594166666;9.35
http://www.wikidata.org/entity/Q781326;Normier;47.367222222;4.435;5.1
http://www.wikidata.org/entity/Q21995228;Normée;48.7879141;4.0707398;
http://www.wikidata.org/entity/Q848123;Norolles;49.199444444;0.240555555;6.52
http://www.wikidata.org/entity/Q1013714;Noron-l'Abbaye;48.894166666;-0.245833333;7.62
http://www.wikidata.org/entity/Q210302;Noron-la-Poterie;49.226666666;-0.775;3.01
http://www.wikidata.org/entity/Q1337599;Noroy;49.448333333;2.502777777;5.45
http://www.wikidata.org/entity/Q901542;Noroy-le-Bourg;47.614722222;6.305555555;31.78
http://www.wikidata.org/entity/Q83270963;Noroy-lès-Jussey;47.812222222;5.840555555;
http://www.wikidata.org/entity/Q869309;Noroy-sur-Ourcq;49.205555555;3.213888888;5.15
http://www.wikidata.org/entity/Q877969;Norrent-Fontes;50.587777777;2.407222222;5.7
